sampleName,Time(abs),boxTemperature,boxSetpoint,boxHumidity,percentageX,percentageY,percentageZ,pressureX,pressureY,pressureA,vacuum,fanSpeed,roomTemperature,roomHumidity,Time(rel)
lightVsRef,3744995130,31.497,31.5,21.653,37.2,69.3,50.0,1.929,1.899,6.5,0.00117,16,,,2323
lightVsRef,3744995135,31.496,31.5,21.645,37.2,69.3,50.0,1.929,1.9,6.6,0.00117,16,,,2328
lightVsRef,3744995140,31.496,31.5,21.653,37.2,69.3,50.0,1.929,1.901,6.6,0.00117,16,,,2333
lightVsRef,3744995145,31.498,31.5,21.637,37.2,69.3,50.0,1.93,1.901,6.5,0.00117,17,,,2338
lightVsRef,3744995150,31.501,31.5,21.653,37.2,69.3,50.0,1.928,1.9,6.6,0.00119,18,,,2343
lightVsRef,3744995155,31.502,31.5,21.653,37.2,69.3,50.0,1.928,1.9,6.6,0.0012,18,,,2348
lightVsRef,3744995160,31.499,31.5,21.645,37.2,69.3,50.0,1.928,1.899,6.4,0.0012,17,,,2353
lightVsRef,3744995165,31.498,31.5,21.653,37.2,69.3,50.0,1.93,1.901,6.5,0.00121,17,,,2358
lightVsRef,3744995170,31.497,31.5,21.66,37.2,69.3,50.0,1.929,1.901,6.5,0.00121,16,,,2363
lightVsRef,3744995175,31.499,31.5,21.653,37.2,69.3,50.0,1.93,1.902,6.5,0.00121,17,,,2368
lightVsRef,3744995180,31.495,31.5,21.637,37.2,69.3,50.0,1.93,1.901,6.5,0.00121,15,,,2373
lightVsRef,3744995185,31.495,31.5,21.637,37.2,69.3,50.0,1.93,1.9,6.5,0.00122,16,,,2378
lightVsRef,3744995190,31.496,31.5,21.653,37.2,69.3,50.0,1.928,1.9,6.6,0.00122,16,,,2383
lightVsRef,3744995195,31.495,31.5,21.66,37.2,69.3,50.0,1.929,1.9,6.5,0.00122,15,,,2388
lightVsRef,3744995200,31.495,31.5,21.637,37.2,69.3,50.0,1.929,1.901,6.5,0.00122,15,,,2393
lightVsRef,3744995205,31.498,31.5,21.66,37.2,69.3,50.0,1.928,1.901,6.5,0.00122,17,,,2398
lightVsRef,3744995210,31.497,31.5,21.653,37.2,69.3,50.0,1.931,1.899,6.6,0.00122,16,,,2403
lightVsRef,3744995215,31.499,31.5,21.653,37.2,69.3,50.0,1.928,1.899,6.5,0.00123,17,,,2408
lightVsRef,3744995220,31.5,31.5,21.653,37.2,69.3,50.0,1.929,1.901,6.6,0.00123,18,,,2413
